sale_id,associate_id,region,date,product_sold,number_of_units,sale_amount
1001419,39,North India,2019/10/20,LCD Monitor,6,210000
1001420,64,Central India,2019/04/11,Apple IPOD,6,150000
1001421,65,Northeast India,2019/06/07,Blue-Ray Player,2,50000
1001422,20,East India,2019/09/22,Apple IPOD,8,200000
1001423,60,Central India,2020/02/11,Projector,5,90000
1001424,70,North India,2020/12/29,Apple IPhone,9,45000
1001425,45,Western India,2019/04/11,Digital Camera,4,250000
1001426,5,East India,2019/05/18,Projector,12,60000
1001427,4,South India,2019/04/06,Projector,1,25000
1001428,57,Northeast India,2019/02/01,Camera,10,350000
1001429,16,Northeast India,2019/12/11,Camera,4,88916
1001430,71,North India,2020/04/09,Blue-Ray Player,3,15000
1001431,72,Western India,2019/02/22,Digital Camera,9,171000
1001432,52,Western India,2020/11/26,Apple IPhone,12,60000
1001433,85,Central India,2019/05/10,Projector,10,190000
1001434,27,Central India,2020/07/09,Apple IPOD,1,5000
1001435,6,Western India,2019/12/13,Apple IPOD,1,52400
1001436,89,Western India,2019/12/21,Apple IPOD,5,111145
1001437,68,North India,2020/05/29,Projector,4,209600
1001438,62,Northeast India,2020/02/04,Digital Camera,6,314400
1001439,77,South India,2020/05/19,LCD Monitor,3,157200
1001440,30,North India,2019/03/03,Projector,4,20000
1001441,10,Western India,2020/10/24,Apple IPOD,3,15000
1001442,19,South India,2020/01/29,LCD TV,3,15000
1001443,25,East India,2019/07/04,Blue-Ray Player,7,35000
1001444,17,Northeast India,2019/03/07,Camera,2,50000
1001445,32,Central India,2019/10/17,LCD TV,8,144000
1001446,86,Central India,2020/01/18,Apple IPhone,7,245000
1001447,40,North India,2019/07/11,Digital Camera,6,210000
1001448,40,East India,2020/12/03,LCD TV,11,198000
1001449,65,Western India,2020/07/19,Apple IPOD,5,111145
1001450,48,North India,2020/09/20,Digital Camera,9,45000
1001451,21,Central India,2019/05/05,Camera,5,25000
1001452,82,Central India,2019/03/04,Blue-Ray Player,1,62500
1001453,37,Central India,2020/02/11,Apple IPAD,4,140000
1001454,97,North India,2020/05/11,Projector,9,200061
1001455,12,Western India,2020/08/22,Digital Camera,2,10000
1001456,42,South India,2019/04/26,LCD Monitor,1,5000
1001457,75,North India,2019/10/30,Apple IPAD,7,175000
1001458,100,South India,2019/12/30,LCD Monitor,4,209600
1001459,48,Western India,2020/10/29,LCD Monitor,5,312500
1001460,13,Western India,2019/01/14,Projector,9,225000
1001461,41,Northeast India,2020/07/22,LCD Monitor,6,30000
1001462,86,Western India,2019/11/01,Projector,11,275000
1001463,93,Northeast India,2020/09/17,Apple IPAD,3,75000
1001464,46,East India,2020/03/07,Apple IPAD,2,125000
1001465,53,South India,2020/07/31,Apple IPOD,5,125000
1001466,69,North India,2019/03/26,Digital Camera,8,40000
1001467,29,South India,2020/11/23,Apple IPAD,12,420000
1001468,98,Central India,2019/04/12,LCD TV,7,126000
1001469,87,North India,2019/11/05,Apple IPhone,9,225000
1001470,93,North India,2020/05/15,Blue-Ray Player,12,266748
1001471,95,East India,2019/05/14,Apple IPOD,11,576400
1001472,22,Western India,2020/10/29,Blue-Ray Player,4,76000
1001473,18,South India,2020/09/24,Apple IPhone,12,300000
1001474,73,Northeast India,2020/10/26,LCD TV,8,152000
1001475,88,East India,2020/11/09,Digital Camera,10,250000
1001476,55,Northeast India,2020/04/03,Apple IPOD,6,114000
1001477,26,North India,2019/09/20,Projector,12,420000
1001478,24,Western India,2019/04/28,Apple IPAD,12,60000
1001479,17,Western India,2019/07/16,Camera,8,177832
1001480,69,North India,2020/05/30,Projector,2,10000
1001481,42,Central India,2019/05/27,Apple IPOD,3,66687
1001482,40,North India,2020/06/22,Apple IPhone,9,45000
1001483,42,East India,2019/04/20,LCD Monitor,1,62500
1001484,72,Western India,2019/10/10,Projector,10,50000
1001485,63,Northeast India,2020/12/05,Camera,1,52400
1001486,35,Western India,2020/10/21,Projector,7,155603
1001487,45,Western India,2019/12/05,Apple IPAD,5,25000
1001488,71,Western India,2020/06/16,Blue-Ray Player,7,366800
1001489,77,North India,2019/09/30,Apple IPOD,7,133000
1001490,33,North India,2020/01/21,Camera,9,45000
1001491,35,Western India,2019/04/25,Apple IPOD,8,177832
1001492,22,South India,2019/06/11,Blue-Ray Player,12,300000
1001493,14,North India,2020/08/21,LCD TV,8,152000
1001494,98,Northeast India,2019/05/30,Apple IPOD,1,35000
1001495,78,Western India,2019/06/18,Projector,9,200061
1001496,100,Western India,2019/08/25,Camera,3,75000
1001497,54,Central India,2020/11/24,Digital Camera,12,300000
1001498,77,Northeast India,2020/04/01,Digital Camera,3,105000
1001499,15,South India,2020/10/18,Apple IPhone,8,152000
1001500,59,North India,2019/12/12,Apple IPhone,8,40000
1001501,67,South India,2020/10/03,LCD TV,12,628800
1001502,95,North India,2019/08/11,Apple IPOD,5,90000
1001503,11,East India,2020/10/22,Apple IPAD,6,210000
1001504,36,South India,2019/06/27,Apple IPOD,9,162000
1001505,31,Western India,2019/03/27,Projector,5,90000
1001506,82,East India,2020/04/08,Digital Camera,2,36000
1001507,32,Northeast India,2020/11/13,Apple IPAD,12,60000
1001508,81,Central India,2020/07/03,Projector,12,228000
1001509,60,Western India,2020/12/25,Projector,1,19000
1001510,87,North India,2019/08/05,Apple IPOD,7,245000
1001511,46,North India,2020/01/14,Projector,5,111145
1001512,10,South India,2019/12/06,Camera,9,225000
1001513,45,Central India,2020/05/22,LCD Monitor,11,198000
1001514,97,Western India,2019/08/05,Camera,7,437500
1001515,19,Northeast India,2019/02/10,Apple IPOD,1,5000
1001516,68,Northeast India,2020/06/06,Projector,4,72000
1001517,56,East India,2020/11/15,Digital Camera,3,75000
1001518,68,Western India,2019/01/23,LCD Monitor,11,385000
1001519,34,Northeast India,2019/08/24,Camera,10,180000
1001520,39,Central India,2020/10/11,LCD Monitor,10,180000
1001521,100,Northeast India,2020/07/21,Apple IPOD,8,144000
1001522,100,South India,2020/11/14,Apple IPOD,8,152000
1001523,37,Northeast India,2020/03/17,Apple IPhone,10,180000
1001524,34,South India,2020/12/23,Apple IPOD,6,114000
1001525,74,Western India,2020/10/17,Digital Camera,8,500000
1001526,63,Central India,2019/07/20,LCD TV,2,44458
1001527,77,Northeast India,2020/09/08,Apple IPAD,1,19000
1001528,59,Central India,2020/02/04,Blue-Ray Player,2,36000
1001529,44,East India,2020/07/09,Apple IPOD,11,209000
1001530,95,Western India,2020/07/07,Projector,6,210000
1001531,38,Western India,2019/12/11,LCD Monitor,7,155603
1001532,61,East India,2020/06/29,Blue-Ray Player,7,245000
1001533,88,Central India,2020/11/12,Apple IPAD,11,209000
1001534,91,South India,2019/03/31,Apple IPOD,8,177832
1001535,12,South India,2020/01/17,Blue-Ray Player,12,300000
1001536,56,North India,2020/12/30,LCD TV,12,60000
1001537,4,South India,2020/10/06,Digital Camera,6,108000
1001538,98,Northeast India,2019/10/19,Apple IPhone,6,30000
1001539,83,Western India,2019/12/24,Camera,9,45000
1001540,81,East India,2019/07/30,Apple IPAD,6,210000
1001541,59,North India,2019/09/28,Projector,4,76000
1001542,51,Northeast India,2020/01/02,Digital Camera,3,105000
1001543,76,Central India,2020/06/06,Apple IPhone,12,420000
1001544,46,South India,2019/12/01,Apple IPhone,9,45000
1001545,14,Central India,2020/06/22,LCD Monitor,7,133000
1001546,78,Northeast India,2020/10/01,Camera,10,625000
1001547,80,Northeast India,2019/07/06,Apple IPOD,12,216000
1001548,85,South India,2020/01/05,Camera,4,88916
1001549,31,Central India,2020/03/26,Apple IPAD,4,72000
1001550,27,East India,2019/08/31,Apple IPAD,11,55000
1001551,89,Northeast India,2019/04/18,Apple IPOD,9,471600
1001552,42,South India,2020/10/10,Blue-Ray Player,3,15000
1001553,75,East India,2020/05/14,Digital Camera,10,222290
1001554,64,Northeast India,2020/07/08,Camera,5,111145
1001555,15,East India,2020/08/23,Camera,5,111145
1001556,50,Northeast India,2019/06/19,Camera,12,216000
1001557,67,South India,2020/02/22,Apple IPOD,12,228000
1001558,14,Western India,2020/07/26,Apple IPhone,2,50000
1001559,28,North India,2019/06/03,LCD TV,5,312500
1001560,100,East India,2019/02/03,Camera,5,95000
1001561,94,East India,2020/03/17,Apple IPAD,8,40000
1001562,88,Central India,2019/07/07,Apple IPOD,11,55000
1001563,89,Western India,2020/01/01,Digital Camera,3,54000
1001564,30,Central India,2019/01/16,Camera,5,125000
1001565,68,Northeast India,2020/06/14,Apple IPOD,9,45000
1001566,93,South India,2020/04/08,Apple IPhone,1,62500
1001567,21,South India,2019/04/05,Blue-Ray Player,11,385000
1001568,74,South India,2020/08/06,Apple IPAD,1,52400
1001569,56,Central India,2020/02/09,Camera,4,76000
1001570,49,South India,2020/02/14,Apple IPhone,10,625000
1001571,2,South India,2020/05/28,LCD Monitor,10,250000
1001572,12,Central India,2020/06/04,Blue-Ray Player,9,171000
1001573,64,East India,2019/01/03,Digital Camera,6,108000
1001574,41,East India,2020/08/14,LCD TV,11,275000
1001575,73,Northeast India,2020/06/07,Apple IPOD,9,562500
1001576,82,North India,2019/05/07,Apple IPAD,6,150000
1001577,55,Central India,2019/07/12,Projector,11,687500
1001578,28,South India,2019/08/07,Apple IPhone,7,126000
1001579,72,South India,2020/03/14,Apple IPOD,6,150000
1001580,33,Northeast India,2019/02/08,Apple IPOD,10,190000
1001581,69,North India,2019/07/07,Apple IPAD,1,19000
1001582,67,Western India,2019/12/06,Digital Camera,8,200000
1001583,71,Western India,2020/04/11,Projector,12,60000
1001584,71,Western India,2020/02/05,Apple IPhone,10,524000
1001585,82,North India,2020/03/12,Projector,11,198000
1001586,74,South India,2020/02/19,LCD TV,9,45000
1001587,9,Central India,2019/11/22,Digital Camera,5,111145
1001588,38,North India,2020/10/03,Camera,6,150000
1001589,62,North India,2020/12/05,Camera,12,60000
1001590,54,East India,2020/08/02,Projector,7,437500
1001591,67,Northeast India,2020/04/06,LCD Monitor,2,44458
1001592,52,Western India,2020/02/12,Apple IPhone,7,437500
1001593,47,Western India,2019/03/10,Projector,11,55000
1001594,81,Northeast India,2020/07/10,Apple IPAD,11,55000
1001595,60,Western India,2020/02/03,Apple IPhone,3,75000
1001596,5,East India,2020/03/25,Digital Camera,8,40000
1001597,96,Western India,2019/07/20,Apple IPAD,9,471600
1001598,47,Western India,2020/12/22,Apple IPAD,10,625000
1001599,47,North India,2020/01/30,Apple IPOD,7,155603
1001600,72,Northeast India,2020/05/26,LCD Monitor,9,45000
1001601,60,Northeast India,2020/09/22,LCD Monitor,11,385000
1001602,71,East India,2020/04/20,LCD Monitor,5,111145
1001603,22,South India,2019/12/28,LCD Monitor,5,175000
1001604,58,Central India,2020/03/15,Blue-Ray Player,1,35000
1001605,27,East India,2020/04/26,LCD Monitor,7,366800
1001606,17,North India,2020/10/28,LCD Monitor,3,54000
1001607,11,Western India,2020/11/04,Camera,4,20000
1001608,27,Central India,2020/02/18,Apple IPOD,2,10000
1001609,21,North India,2020/05/17,Digital Camera,6,314400
1001610,92,Northeast India,2020/08/01,Digital Camera,4,100000
1001611,5,Northeast India,2020/10/06,LCD TV,5,25000
1001612,64,Northeast India,2020/03/14,Projector,4,76000
1001613,18,Western India,2020/05/12,LCD TV,9,45000
1001614,53,South India,2020/10/31,Apple IPOD,4,20000
1001615,96,South India,2020/11/11,LCD TV,2,125000
1001616,79,Western India,2019/09/28,LCD TV,12,628800
1001617,15,Central India,2020/02/18,Camera,6,30000
1001618,71,Western India,2020/06/28,Apple IPOD,6,375000
1001619,13,North India,2019/03/07,Blue-Ray Player,3,57000
1001620,100,Western India,2020/06/27,LCD Monitor,11,55000
1001621,4,Central India,2020/07/18,Digital Camera,7,245000
1001622,69,South India,2019/08/31,Apple IPhone,2,50000
1001623,96,East India,2019/05/12,Apple IPOD,5,312500
1001624,25,Central India,2019/07/21,Digital Camera,3,54000
1001625,100,North India,2020/05/25,Camera,10,524000
1001626,89,North India,2019/08/04,LCD Monitor,11,55000
1001627,28,North India,2019/07/14,Projector,8,144000
1001628,75,Central India,2019/06/28,LCD Monitor,11,55000
1001629,44,Northeast India,2020/11/06,Apple IPOD,7,245000
1001630,16,East India,2019/12/15,Digital Camera,8,177832
1001631,45,North India,2019/09/10,Digital Camera,6,30000
1001632,79,Western India,2019/04/19,Camera,10,180000
1001633,82,Central India,2020/12/15,Apple IPOD,4,72000
1001634,100,South India,2020/10/28,Apple IPAD,11,687500
1001635,13,East India,2019/09/23,Projector,7,437500
1001636,95,East India,2019/07/26,LCD TV,4,72000
1001637,76,South India,2020/09/16,LCD Monitor,2,104800
1001638,61,South India,2019/01/12,Apple IPOD,4,20000
1001639,46,Northeast India,2019/08/11,Digital Camera,11,576400
1001640,93,North India,2019/01/11,Projector,8,144000
1001641,37,South India,2019/08/12,Projector,7,366800
1001642,37,North India,2019/12/04,LCD TV,9,45000
1001643,62,Northeast India,2020/08/13,Camera,2,50000
1001644,50,South India,2019/02/25,LCD Monitor,8,200000
1001645,7,North India,2019/08/20,LCD TV,11,244519
1001646,15,North India,2020/09/01,LCD Monitor,8,500000
1001647,10,Northeast India,2020/07/08,Apple IPOD,12,628800
1001648,100,South India,2020/03/09,LCD Monitor,2,44458
1001649,97,South India,2019/04/07,Apple IPAD,1,25000
1001650,64,South India,2020/03/19,Apple IPhone,10,180000
1001651,1,North India,2020/01/19,Digital Camera,12,60000
1001652,37,North India,2020/02/08,Apple IPOD,7,35000
1001653,60,Central India,2020/02/07,Projector,5,25000
1001654,73,South India,2019/10/11,LCD Monitor,8,144000
1001655,61,Northeast India,2019/07/20,Blue-Ray Player,9,315000
1001656,16,Western India,2020/06/12,LCD TV,9,162000
1001657,54,Central India,2020/01/10,Projector,8,152000
1001658,26,Western India,2019/07/04,Apple IPhone,10,50000
1001659,42,North India,2019/04/06,Camera,10,50000
1001660,65,South India,2019/12/19,Digital Camera,12,216000
1001661,13,Northeast India,2019/11/04,Projector,7,35000
1001662,72,Northeast India,2020/09/05,Blue-Ray Player,12,228000
1001663,83,South India,2019/09/23,Apple IPAD,9,315000
1001664,89,Central India,2020/10/07,LCD Monitor,11,55000
1001665,37,South India,2020/07/17,Projector,10,250000
1001666,57,Northeast India,2019/09/11,Digital Camera,6,30000
1001667,63,East India,2019/07/05,Camera,3,105000
1001668,24,Northeast India,2019/02/15,Apple IPAD,5,25000
1001669,94,Central India,2019/08/12,LCD Monitor,8,144000
1001670,100,Western India,2020/08/22,LCD Monitor,6,314400
1001671,89,Western India,2019/08/14,Apple IPAD,1,18000
1001672,73,Western India,2020/01/25,LCD TV,4,100000
1001673,74,North India,2019/08/22,Camera,7,155603
1001674,100,North India,2019/02/15,Apple IPAD,6,150000
1001675,24,South India,2020/10/27,Digital Camera,10,350000
1001676,94,East India,2019/12/12,Apple IPAD,2,44458
1001677,42,North India,2019/06/27,LCD TV,2,44458
1001678,34,Western India,2019/03/03,Apple IPOD,12,60000
1001679,53,South India,2020/04/14,LCD Monitor,7,35000
1001680,95,Central India,2019/11/19,Apple IPhone,9,171000
1001681,70,South India,2019/12/24,Camera,11,244519
1001682,58,Western India,2020/11/12,Apple IPAD,8,152000
1001683,92,East India,2019/04/22,Projector,5,25000
1001684,12,North India,2019/02/05,Digital Camera,5,95000
1001685,81,North India,2019/08/20,Projector,4,209600
1001686,90,Western India,2020/03/19,Apple IPAD,5,111145
1001687,53,Northeast India,2020/05/06,Apple IPAD,8,40000
1001688,73,Central India,2020/07/24,Blue-Ray Player,4,140000
1001689,62,Northeast India,2019/01/30,LCD Monitor,6,150000
1001690,3,South India,2020/11/11,Projector,5,262000
1001691,95,South India,2019/10/19,Apple IPOD,5,125000
1001692,84,Western India,2019/01/27,LCD TV,12,266748
1001693,82,East India,2020/06/16,Apple IPAD,2,104800
1001694,82,South India,2020/10/08,Apple IPhone,5,95000
1001695,53,East India,2019/03/02,Apple IPOD,8,500000
1001696,55,North India,2020/05/16,Apple IPAD,12,266748
1001697,9,South India,2019/06/15,Apple IPOD,4,250000
1001698,39,Western India,2019/01/22,Apple IPhone,8,144000
1001699,37,Western India,2019/11/24,Apple IPAD,11,275000
1001700,56,Western India,2020/06/09,Digital Camera,7,366800
1001701,45,Central India,2020/04/12,Apple IPAD,6,114000
1001702,32,South India,2019/04/09,Apple IPhone,3,187500
1001703,6,South India,2020/01/21,Apple IPhone,9,225000
1001704,14,South India,2019/04/15,Blue-Ray Player,10,222290
1001705,6,Northeast India,2019/11/12,Apple IPOD,9,162000
1001706,12,Northeast India,2020/04/30,Apple IPAD,12,628800
1001707,81,East India,2019/08/04,Camera,1,62500
1001708,71,Northeast India,2019/10/13,Digital Camera,9,162000
1001709,55,North India,2020/09/06,LCD Monitor,10,625000
1001710,46,Western India,2019/11/23,LCD TV,8,500000
1001711,18,Western India,2020/05/21,LCD TV,7,437500
1001712,99,East India,2019/10/21,Apple IPOD,11,275000
1001713,84,South India,2020/07/05,Apple IPhone,4,20000
1001714,89,East India,2019/10/11,Apple IPhone,2,104800
1001715,94,North India,2019/08/02,Apple IPOD,1,18000
1001716,97,Western India,2020/01/28,Apple IPAD,6,150000
1001717,38,Western India,2019/05/05,LCD TV,2,50000
1001718,24,East India,2020/10/08,Camera,2,36000
1001719,24,North India,2019/03/01,Blue-Ray Player,11,275000
1001720,5,North India,2020/05/16,Apple IPAD,7,437500
1001721,53,Central India,2019/01/25,Apple IPOD,10,350000
1001722,71,East India,2020/03/28,LCD TV,11,576400
1001723,10,Western India,2019/03/19,Apple IPOD,2,10000
1001724,53,North India,2020/02/02,Digital Camera,12,266748
1001725,8,North India,2019/07/12,Blue-Ray Player,1,52400
1001726,50,Western India,2019/12/17,LCD Monitor,3,15000
1001727,49,South India,2020/05/06,Projector,2,50000
1001728,17,Western India,2020/08/02,Digital Camera,1,62500
1001729,25,South India,2019/08/27,Projector,7,366800
1001730,43,Northeast India,2020/05/09,Apple IPOD,3,15000
1001731,15,North India,2019/06/29,Apple IPhone,6,30000
1001732,26,North India,2020/04/28,LCD TV,2,44458
1001733,31,Central India,2020/11/16,Apple IPOD,6,133374
1001734,41,Central India,2020/09/22,Camera,4,100000
1001735,62,Northeast India,2019/06/24,Digital Camera,8,144000
1001736,85,Central India,2020/10/24,LCD Monitor,6,150000
1001737,26,Northeast India,2020/09/22,Blue-Ray Player,1,62500
1001738,67,South India,2020/01/25,Apple IPAD,3,54000
1001739,36,Western India,2019/05/27,LCD TV,3,15000
1001740,93,North India,2019/09/03,LCD TV,10,180000
1001741,64,North India,2020/05/17,Blue-Ray Player,8,200000
1001742,80,South India,2020/02/19,LCD TV,6,210000
1001743,30,South India,2019/02/23,Blue-Ray Player,10,50000
1001744,65,Northeast India,2019/09/02,Apple IPOD,10,222290
1001745,90,Northeast India,2019/01/17,Camera,2,10000
1001746,92,Western India,2020/04/09,LCD Monitor,7,133000
1001747,32,Northeast India,2020/07/20,Apple IPhone,10,180000
1001748,21,North India,2020/04/15,Projector,11,198000
1001749,71,East India,2019/09/04,LCD TV,8,152000
